,aspects,frequency,emotions
11310,accidentally lady awakens,1,Sad
11311,even sane people,1,
11312,far traumatic thing,1,Surprise
11313,willy fu reporter,1,
11314,stop nefarious plot,1,
11315,absolutely forgettable nothing,1,Fear
11316,totally rotten movie,1,
11317,proven formula try,1,Fear
11318,almost destroy process,1,Fear
11319,quite good role,1,Happy
11320,yeah right worth,1,Fear
11321,strangely faustless version,1,Surprise
11322,however context rest,1,Surprise
11323,enjoy good watch,1,Happy
11324,particularly strange journey,1,
11325,together first sequence,1,Surprise
11326,really appreciate mediocre,1,Happy
11327,even good get,1,Happy
11328,safely defy anyone,1,Fear
11329,also notable henry,1,
11330,later popular dionne,1,
11331,farther red corner,1,Angry
11332,extremely juvenile character,1,Fear
11333,ironically potential ally,1,
11334,late similar tone,1,Sad
11335,outside much standard,1,
11336,really excited watch,1,Surprise
11337,bit better story,1,Surprise
11338,desperately dramatic material,1,Fear
11339,really great song,1,Happy
11340,absolutely consequence event,1,Fear
11341,yet pity sake,1,Sad
11342,actually alien yep,1,Surprise
11343,selectively delete portion,1,
11344,completely amoral standpoint,1,
11345,yet terrible thing,1,Surprise
11346,megghy horrible mess,1,Angry
11347,quite sole ambition,1,
11348,supposedly responsible discovers,1,Surprise
11349,amok horny island,1,Angry
11350,far lean sequel,1,Fear
11351,almost unknown today,1,Fear
11352,always excellent brings,1,Sad
11353,probably little moment,1,Fear
11354,worst high jumper,1,Sad
11355,far near end,1,Fear
11356,vividly recall emotion,1,Sad
11357,thus great impact,1,Happy
11358,better e g,1,Surprise
11359,slightly disappointed credit,1,Sad
11360,far glossier presentation,1,Fear
11361,glaringly low budget,1,Sad
11362,aside usual collection,1,
11363,definitely highlight people,1,Fear
11364,properly much sum,1,Happy
11365,lack expensive set,1,Fear
11366,especially central story,1,Surprise
11367,however powerful control,1,Surprise
11368,indeed remarkable piece,1,Happy
11369,quite noble cameron,1,
11370,heaven earth face,1,Surprise
11371,honestly waste time,1,
11372,surely worst movie,1,Sad
11373,absolutely respect audience,1,Happy
11374,need answered concludes,1,
11375,well excellent plot,1,Happy
11376,fun hate leila,1,Happy
11377,unintentionally funny comedy,1,Surprise
11378,delightly dreadful disaster,1,Sad
11379,actually insult intelligence,1,Surprise
11380,billy jack sound,1,Sad
11381,better teen comedy,1,Angry
11382,atmosphere clever dialogue,1,
11383,particularly michael dunn,1,
11384,sally paul partain,1,Surprise
11385,truly believe fear,1,Sad
11386,almost complete lack,1,
11387,moore john krasinski,1,
11388,surprisingly sedate prof,1,Surprise
11389,woefully unfunny screenplay,1,
11390,higher hilarious result,1,Happy
11391,still entertaining bit,1,
11392,fandorin statskii sovetnik,1,
11393,quigley david sharpe,1,
11394,perform great stunt,1,Happy
11395,else id demand,1,
11396,incredibly craptacular end,1,Fear
11397,mainly upgrade dialogue,1,
11398,first great movie,1,Happy
11399,far superior anything,1,Fear
11400,enough allow privilege,1,
11401,well public fickle,1,
11402,belly laugh plot,1,
11403,dance wa mystery,1,Fear
11404,also good show,1,Happy
11405,together david beckham,1,
11406,pretty loose term,1,Happy
11407,well first film,1,Surprise
11408,even comic book,2,
11409,fairly intriguing computer,1,Fear
11410,away american persona,1,Angry
11411,heaven good minute,1,Happy
11412,squarely foot salkinds,1,Fear
11413,ultimately worst entry,1,Sad
11414,silly path factor,1,Surprise
11415,better v scene,1,Surprise
11416,first andy linda,1,Surprise
11417,probably gold digger,1,Fear
11418,actually reincarnation theme,1,Surprise
11419,madly dead husband,1,
11420,really matter construct,1,Fear
11421,even willing wait,1,Surprise
11422,actually occupation get,1,Surprise
11423,pretty hard dispute,1,Happy
11424,somewhat romantic heart,1,Happy
11425,quite aficionado film,1,
11426,particularly callous sutton,1,Angry
11427,marvelously van heflin,1,Surprise
11428,mentally ill wife,1,
11429,eventually step role,1,
11430,utterly inferior oscar,1,
11431,emotionally brutish playboy,1,
11432,downright hilarious delivery,1,Happy
11433,completely principle loyalty,1,Happy
11434,strangely familiar landscape,1,Surprise
11435,use flashback start,1,
11436,matter understand outlander,1,Fear
11437,alone hyena support,1,Sad
11438,suppose great desire,1,Happy
11439,honestly level appreciation,1,
11440,almost exact story,1,
11441,extremely good actress,1,Happy
11442,around apparent reason,1,Sad
11443,insanely understaffed center,1,
11444,especially biggy security,1,Fear
11445,oh good caught,1,Happy
11446,back clappy hide,1,Angry
11447,really seem horror,1,Surprise
11448,explore christian let,1,Sad
11449,really fun plan,1,Happy
11450,pitcher cheap draft,1,
11451,well bad movie,1,Sad
11452,never address issue,1,
11453,really decent actor,1,Surprise
11454,slightly exception meg,1,
11455,really surprised love,1,Surprise
11456,first original fun,1,Happy
11457,really pitiful dialogue,1,Surprise
11458,especially sequence car,1,
11459,pretty good gore,1,Happy
11460,die hard prototype,1,Angry
11461,close big budget,1,Happy
11462,along quick pace,1,Angry
11463,well thought fact,1,Surprise
11464,clearly perfect clinic,1,Sad
11465,ex feistiness break,1,Surprise
11466,perfectly weak spot,1,Sad
11467,concentrate much game,1,
11468,definitely able pick,1,Fear
11469,particularly outstanding bland,1,Happy
11470,amazingly awful story,1,
11471,highly explosive building,1,Angry
11472,anymore mine lazy,1,Sad
11473,back hair band,1,Surprise
11474,hazard streethawk team,1,Fear
11475,back halloween grab,1,
11476,mostly impressed effort,1,Happy
11477,accidentally warm spot,1,Fear
11478,ago shirley patterson,1,
11479,truth hilarious recommend,1,Happy
11480,often bizarre molestation,1,
11481,actually ha quality,1,Surprise
11482,suddenly snap cool,1,Happy
11483,individually delightful element,1,Happy
11484,totally wasted sheer,1,Fear
11485,rather try figure,1,Fear
11486,aside ruslaan mumtaz,1,
11487,totally unscrupulous cad,1,
11488,simultaneously repulsive appealing,1,Angry
11489,really light screen,1,Surprise
11490,amazingly speculative deal,1,Fear
11491,somewhat mysterious tale,1,Surprise
11492,naturally lead demise,1,Fear
11493,nowhere good editor,1,Happy
11494,usually doctor law,1,Surprise
11495,well victim camera,1,
11496,rather poor animation,1,Fear
11497,never able figure,1,
11498,barrymore wa mi,1,
11499,speedway elvis nancy,1,
11500,song included presley,1,
11501,lively gale gordon,1,Happy
11502,even plenty shot,1,
11503,bore fest category,1,Sad
11504,really good opinion,1,Happy
11505,almost pure comedy,1,
11506,essentially spoof science,1,
11507,back relax laugh,1,Fear
11508,best lou costello,1,Surprise
11509,score worthy baseball,1,Angry
11510,also dick loin,1,
11511,indeed low budget,1,Sad
11512,sadly lack area,1,
11513,well guess bunch,1,Surprise
11514,first norwegian understand,1,Surprise
11515,absolutely romantic masterpiece,1,Happy
11516,together ask law,1,Surprise
11517,sadly panic film,1,Fear
11518,quite come decision,1,Fear
11519,seriously underwhelming manner,1,
11520,still little help,1,Surprise
11521,really unrealistic blood,1,Surprise
11522,almost identical course,1,
11523,yet sure ode,1,Fear
11524,soon major star,1,
11525,still sarcastic line,1,Fear
11526,probably watch film,1,Surprise
11527,back wa broadcast,1,
11528,immediately read book,1,
11529,really fit part,1,Happy
11530,meanwhile toddler school,1,
11531,doe psychological scar,1,Sad
11532,extremely rare greek,1,
11533,incredibly irresponsible approach,1,Sad
11534,aside uninformed james,1,
11535,particularly memorable news,1,
11536,overly dramatic music,1,
11537,also plenty nonsense,1,
11538,cher portrays biker,1,
11539,overly arch dialogue,1,
11540,really argue depiction,1,Surprise
11541,really fantastic retelling,1,Happy
11542,even regular sci,1,
11543,almost forgotten day,1,Happy
11544,laugh sophisticated earth,1,Surprise
11545,gamely dumb dirt,1,
11546,glamorously venomous gail,1,Angry
11547,hammily scotty beckett,1,
11548,far inferior doris,1,Fear
11549,surprisingly pristine print,1,
11550,immensely taped tv,1,Angry
11551,quite superior disney,1,
11552,early first result,1,Surprise
11553,barely able walk,1,
11554,simply toyed heart,1,Sad
11555,altogether cute date,1,Happy
11556,fairly dramatic section,1,
11557,really carry home,1,Surprise
11558,otherwise thin story,1,
11559,supposedly professional missionary,1,
11560,really young fantasy,1,Surprise
11561,well intentioned dance,1,Fear
11562,annoyingly stereotypical minority,1,
11563,yet detention nemesis,1,
11564,loser upper teenager,1,Sad
11565,well jesse frank,1,Fear
11566,soon follow way,1,
11567,supposedly medical student,1,
11568,later blacksmith creates,1,
11569,amuse delight u,1,Happy
11570,however truth issue,1,Surprise
11571,also entire cast,1,Fear
11572,fairly ordinary gangster,1,Surprise
11573,creatively twisted eye,1,
11574,forward future blood,1,
11575,first good point,1,Surprise
11576,well interesting side,1,Happy
11577,somewhat themed shakespeare,1,Surprise
11578,far memorable lover,1,Fear
11579,obviously low filmmaker,1,Sad
11580,well doris day,1,Happy
11581,quite vixen selfish,1,
11582,pretty obvious market,1,Happy
11583,however regular fan,1,Surprise
11584,earlier full nudity,1,
11585,stylishly psychedelic touch,1,Sad
11586,also ha spider,1,
11587,slightly original element,1,Surprise
11588,somewhat entertaining remake,1,Surprise
11589,well main audience,1,Fear
11590,long shot folk,1,Fear
11591,together first wa,1,Surprise
11592,closely discover type,1,Surprise
11593,completely uninteresting end,1,
11594,bitterly disappointing message,1,Sad
11595,well immediate sleeping,1,
11596,away special effect,1,Surprise
11597,well played drama,1,Fear
11598,right obvious damage,1,Fear
11599,probably comic element,1,Surprise
11600,pleasantly surprised endure,1,Surprise
11601,back forefront test,1,
11602,yet era guess,1,Surprise
11603,directly deadpan camera,1,Fear
11604,already actual cannibalism,1,
11605,however vein course,1,Surprise
11606,badly inserted stock,1,Sad
11607,pretty boring saw,1,Happy
11608,otherwise occupied collection,1,Happy
11609,mentally unstable kid,1,Happy
11610,pretty good mila,1,Happy
11611,always sacrifice originality,1,Sad
11612,master stylist repertoire,1,
11613,nicely told scene,1,Sad
11614,however dvd ha,1,Surprise
11615,later vhs copy,1,
11616,painfully honest portrayal,1,Sad
11617,really scariest part,1,Surprise
11618,molly lang stagecoach,1,
11619,correctly norfolk lady,1,
11620,lack many area,1,
11621,quite appropriate jill,1,Happy
11622,away zombie spin,1,Angry
11623,cover famous monster,1,Fear
11624,fairly solid job,1,Fear
11625,ghastly old drag,1,
11626,perhaps many drug,1,
11627,along clever content,1,Fear
11628,really top notch,2,Surprise
11629,mcdowell good job,1,Happy
11630,truly great dvd,1,Happy
11631,back chat action,1,Fear
11632,beverly hill year,1,
11633,fast heighten action,1,Fear
11634,even direct rip,1,Fear
11635,long dead vampire,1,Fear
11636,socially responsible part,1,Happy
11637,really inappropriate post,1,Surprise
11638,later note peter,1,
11639,basically update boris,1,Fear
11640,apparently second life,1,Fear
11641,unsurprisingly victim end,1,
11642,mildly entertaining view,1,
11643,first sam katzman,1,Surprise
11644,namely werewolf mora,1,Fear
11645,extraordinarily bad pirrhana,1,Sad
11646,wonder much script,1,Surprise
11647,somewhat amusing denise,1,Surprise
11648,even decent filipino,1,Surprise
11649,alone dark bit,1,Sad
11650,apart want jumping,1,Surprise
11651,pretty angry time,1,Happy
11652,maybe ira hayes,1,
11653,normally obvious suck,1,
11654,hopefully read line,1,Fear
11655,indeed gruesome part,1,
11656,wonderfully humorous exchange,1,Happy
11657,fairly obvious tale,1,
11658,regardless critical look,1,Fear
11659,close initiate world,1,Happy
11660,naturally last word,1,Angry
11661,never explicit violence,1,Fear
11662,rather loose plot,1,Fear
11663,apparently everybody series,1,
11664,quite particular involves,1,Fear
11665,somewhat unsatisfying none,1,Surprise
11666,absolutely absurd jokey,1,Fear
11667,method actress belief,1,
11668,back forth film,1,
11669,early villainous peak,1,Sad
11670,always abominable fun,1,Happy
11671,well visitor q,1,
11672,probably perfect ha,1,Sad
11673,really awful people,1,Surprise
11674,vienna told dozen,1,Sad
11675,better musical mame,1,Surprise
11676,strictly serious business,1,Fear
11677,always utilized humor,1,Sad
11678,utterly unlikeable clingy,1,
11679,probably several month,1,Fear
11680,latter unpredictable behavior,1,
11681,finally learn impact,1,Angry
11682,quite disappointing besides,1,Sad
11683,certainly savini work,1,Fear
11684,poorly finale soldier,1,
11685,sadly slow character,1,Fear
11686,even original adaptation,1,
11687,visibly embarrassed stiff,1,Fear
11688,slightly moronic host,1,
11689,inexplicably hostile towards,1,Angry
11690,completely oblivious warns,1,Fear
11691,well front face,1,
11692,twice various story,1,
11693,really sucked wa,1,Surprise
11694,really obvious course,1,Surprise
11695,armstrong commented shortness,1,
11696,still common practice,1,Fear
11697,really responsible maniac,1,Surprise
11698,seemingly random person,1,
11699,unknowingly danger chance,1,Fear
11700,much suspense feature,1,
11701,together first girl,1,Surprise
11702,teresa obvious example,1,
11703,atmosphere give part,1,Fear
11704,bore u series,1,Sad
11705,agonisingly static scene,1,
11706,ever vampire impression,1,Surprise
11707,undeniably influential boris,1,
11708,frankenstein little besides,1,
11709,muster dimensional role,1,
11710,telly savalas police,1,
11711,around teenage kind,1,Happy
11712,well great time,1,Happy
11713,sly sexual crudity,1,
